date,value
2021-12-13,2630874.2688000095
2021-12-14,2613254.496500009
2021-12-15,2612050.9525000085
2021-12-16,2590064.688700008
2021-12-17,2525726.550500008
2021-12-18,2525726.550500008
2021-12-19,2525726.550500008
2021-12-20,2508300.235900008
2021-12-21,2526202.509400008
2021-12-22,2551232.571500008
2021-12-23,2564214.5250000088
2021-12-24,2564214.5250000088
2021-12-25,2564214.5250000088
2021-12-26,2564214.5250000088
2021-12-27,2608062.3271000073
2021-12-28,2583243.4556000093
2021-12-29,2592702.883200009
2021-12-30,2596731.260900008
2021-12-31,2602166.9412000077
2022-01-01,2602166.9412000077
2022-01-02,2602166.9412000077
2022-01-03,2628340.0960000083
2022-01-04,2633515.996200007
2022-01-05,2573636.4877000074
2022-01-06,2571255.4987000083
2022-01-07,2556537.2399000074
2022-01-08,2556537.2399000074
2022-01-09,2556537.2399000074
2022-01-10,2560039.3818000075
2022-01-11,2606682.0881000073
2022-01-12,2616468.8674000087
2022-01-13,2566164.326900009
2022-01-14,2589680.6559000085
2022-01-15,2589680.6559000085
2022-01-16,2589680.6559000085
2022-01-17,2600781.117500007
2022-01-18,2572196.050600006
2022-01-19,2533659.575600008
2022-01-20,2497232.8130000066
2022-01-21,2450513.1684000073
2022-01-22,2450513.1684000073
2022-01-23,2450513.1684000073
2022-01-24,2440258.664200008
2022-01-25,2458634.177000008
2022-01-26,2451953.5232000086
2022-01-27,2439821.0894000065
2022-01-28,2438674.7994000074
2022-01-29,2438674.7994000074
2022-01-30,2438674.7994000074
2022-01-31,2408049.8248000084
2022-02-01,2446656.7695000074
2022-02-02,2465508.2411000077
2022-02-03,2476635.5780000077
2022-02-04,2472003.0102000074
2022-02-05,2472003.0102000074
2022-02-06,2472003.0102000074
2022-02-07,2466717.2221000083
2022-02-08,2467430.0902000084
2022-02-09,2440602.8126000073
2022-02-10,2453309.8500000085
2022-02-11,2496651.577800007
2022-02-12,2496651.577800007
2022-02-13,2496651.577800007
2022-02-14,2509281.578600009
2022-02-15,2494721.6098000086
2022-02-16,2528330.234400009
2022-02-17,2529076.5820000083
2022-02-18,2503391.7890000087
2022-02-19,2503391.7890000087
2022-02-20,2503391.7890000087
2022-02-21,2503391.7890000087
2022-02-22,2500896.1583000086
2022-02-23,2504652.786300009
2022-02-24,2448204.691900009
2022-02-25,2492301.749300008
2022-02-26,2492301.749300008
2022-02-27,2492301.749300008
2022-02-28,2577253.8769000103
2022-03-01,2573134.8193000094
2022-03-02,2615495.029300009
2022-03-03,2575549.034700011
2022-03-04,2553740.603700009
2022-03-05,2553740.603700009
2022-03-06,2553740.603700009
2022-03-07,2569706.8547000093
2022-03-08,2598553.200300009
2022-03-09,2647299.71430001
2022-03-10,2652718.15980001
2022-03-11,2568170.4048000094
2022-03-12,2568170.4048000094
2022-03-13,2568170.4048000094
2022-03-14,2491870.3865000107
2022-03-15,2456245.01920001
2022-03-16,2423026.71110001
2022-03-17,2486764.0233000102
2022-03-18,2467013.8181000096
2022-03-19,2467013.8181000096
2022-03-20,2467013.8181000096
2022-03-21,2534086.5790000106
2022-03-22,2509786.1349000097
2022-03-23,2543738.1027000104
2022-03-24,2557016.5815000106
2022-03-25,2593416.22500001
2022-03-26,2593416.22500001
2022-03-27,2593416.22500001
2022-03-28,2586836.5009000106
2022-03-29,2601881.4413000117
2022-03-30,2566096.690200011
2022-03-31,2526093.2711000093
2022-04-01,2541764.291700011
2022-04-02,2541764.291700011
2022-04-03,2541764.291700011
2022-04-04,2591689.583800011
2022-04-05,2507618.0931000104
2022-04-06,2465920.1977000106
2022-04-07,2449750.4246000103
2022-04-08,2425642.1151000103
2022-04-09,2425642.1151000103
2022-04-10,2425642.1151000103
2022-04-11,2800773.8744000103
2022-04-12,2652561.0690000094
2022-04-13,2983214.3786000106
2022-04-14,2992880.2767000096
2022-04-15,2992880.2767000096
2022-04-16,2992880.2767000096
2022-04-17,2992880.2767000096
2022-04-18,2762260.6531000105
2022-04-19,2814664.9571000105
2022-04-20,2752944.74750001
2022-04-21,2685297.4280000096
2022-04-22,2583327.68910001
2022-04-23,2583327.68910001
2022-04-24,2583327.68910001
2022-04-25,2707645.8416000092
2022-04-26,2639139.38510001
2022-04-27,2682266.057600009
2022-04-28,2628072.8059000103
2022-04-29,2553938.090200009
2022-04-30,2553938.090200009
2022-05-01,2553938.090200009
2022-05-02,2460060.82280001
2022-05-03,2405389.9462000094
2022-05-04,2474442.1294000093
2022-05-05,2421128.8808000097
2022-05-06,2351859.8897000104
2022-05-07,2351859.8897000104
2022-05-08,2351859.8897000104
2022-05-09,2416868.21080001
2022-05-10,2265987.33080001
2022-05-11,2442506.32080001
2022-05-12,2433707.6527000098
2022-05-13,2598318.55270001
2022-05-14,2598318.55270001
2022-05-15,2598318.55270001
2022-05-16,2653972.3446000097
2022-05-17,2716832.9746000096
2022-05-18,2742197.43270001
2022-05-19,2659532.39270001
2022-05-20,2567293.1446000105
2022-05-21,2567293.1446000105
2022-05-22,2567293.1446000105
2022-05-23,2602405.44170001
2022-05-24,2531022.03690001
2022-05-25,2582346.9931000094
2022-05-26,2625986.0392000107
2022-05-27,2665429.6250000107
2022-05-28,2665429.6250000107
2022-05-29,2665429.6250000107
2022-05-30,2665429.6250000107
2022-05-31,2656275.8426000094
2022-06-01,2648941.5936000096
2022-06-02,2699085.8416000097
2022-06-03,2764489.9268000103
2022-06-04,2764489.9268000103
2022-06-05,2764489.9268000103
2022-06-06,2761993.24440001
2022-06-07,2872126.12660001
2022-06-08,2853490.553100009
2022-06-09,2709177.39320001
2022-06-10,2612032.677800009
2022-06-11,2612032.677800009
2022-06-12,2612032.677800009
2022-06-13,2428300.39120001
2022-06-14,2462603.1305000093
2022-06-15,2500943.5997000095
2022-06-16,2375019.59730001
2022-06-17,2384120.5384000097
2022-06-18,2384120.5384000097
2022-06-19,2384120.5384000097
2022-06-20,2411519.786300009
2022-06-21,2474019.1213000086
2022-06-22,2445509.184900009
2022-06-23,2447630.346500009
2022-06-24,2441458.5113000087
2022-06-25,2441458.5113000087
2022-06-26,2441458.5113000087
2022-06-27,2406863.6605000086
2022-06-28,2358922.0009000087
2022-06-29,2312162.9693000093
2022-06-30,2280209.021300009
2022-07-01,2279765.7833000086
2022-07-02,2279765.7833000086
2022-07-03,2279765.7833000086
2022-07-04,2336410.809300008
2022-07-05,2413844.1293000085
2022-07-06,2421226.7793000084
2022-07-07,2495742.7113000094
2022-07-08,2489468.9373000087
2022-07-09,2489468.9373000087
2022-07-10,2489468.9373000087
2022-07-11,2440398.645300009
2022-07-12,2464240.003300009
2022-07-13,2499650.7613000083
2022-07-14,2394354.689300009
2022-07-15,2439434.7653000085
2022-07-16,2439434.7653000085
2022-07-17,2439434.7653000085
2022-07-18,2438941.103300008
2022-07-19,2537772.6524000093
2022-07-20,2548965.3788000103
2022-07-21,2543228.204800009
2022-07-22,2446058.2685000086
2022-07-23,2446058.2685000086
2022-07-24,2446058.2685000086
2022-07-25,2403424.6681000087
2022-07-26,2332301.518300009
2022-07-27,2414620.5387000083
2022-07-28,2426498.299200008
2022-07-29,2402488.3740000087
2022-07-30,2402488.3740000087
2022-07-31,2402488.3740000087
2022-08-01,2388279.7299000095
2022-08-02,2414546.3739000103
2022-08-03,2481996.4093000083
2022-08-04,2507656.95730001
2022-08-05,2540485.674400009
2022-08-06,2540485.674400009
2022-08-07,2540485.674400009
2022-08-08,2566012.174300009
2022-08-09,2484310.8987000096
2022-08-10,2606431.38370001
2022-08-11,2608039.9736000095
2022-08-12,2685640.3406000095
2022-08-13,2685640.3406000095
2022-08-14,2685640.3406000095
2022-08-15,2686389.24740001
2022-08-16,2664470.78140001
2022-08-17,2581380.45830001
2022-08-18,2573361.3507000115
2022-08-19,2445679.4449000107
2022-08-20,2445679.4449000107
2022-08-21,2445679.4449000107
2022-08-22,2342128.1922000106
2022-08-23,2366371.2089000084
2022-08-24,2434586.8036000095
2022-08-25,2481886.66000001
2022-08-26,2376101.83670001
2022-08-27,2376101.83670001
2022-08-28,2376101.83670001
2022-08-29,2367400.554600011
2022-08-30,2301149.9484000104
2022-08-31,2335499.803800011
2022-09-01,2293004.2990000104
2022-09-02,2281398.2863000105
2022-09-03,2281398.2863000105
2022-09-04,2281398.2863000105
2022-09-05,2281398.2863000105
2022-09-06,2257786.8614000105
2022-09-07,2311939.386600011
2022-09-08,2369883.2734000105
2022-09-09,2434162.528000011
2022-09-10,2434162.528000011
2022-09-11,2434162.528000011
2022-09-12,2479506.4213000094
2022-09-13,2404949.1723000095
2022-09-14,2428990.7294000094
2022-09-15,2392691.5666000107
2022-09-16,2325661.7307000104
2022-09-17,2325661.7307000104
2022-09-18,2325661.7307000104
2022-09-19,2348460.40530001
2022-09-20,2331305.0005000094
2022-09-21,2281297.9070000113
2022-09-22,2275584.6957000108
2022-09-23,2155797.4535000096
2022-09-24,2155797.4535000096
2022-09-25,2155797.4535000096
2022-09-26,2243967.48510001
2022-09-27,2247616.44180001
2022-09-28,2215593.9740000097
2022-09-29,2162951.3882000097
2022-09-30,2171395.8449000097
2022-10-01,2171395.8449000097
2022-10-02,2171395.8449000097
2022-10-03,2208234.47200001
2022-10-04,2212899.78290001
2022-10-05,2225888.1698000096
2022-10-06,2277188.3471000097
2022-10-07,2245653.3249000097
2022-10-08,2245653.3249000097
2022-10-09,2245653.3249000097
2022-10-10,2192150.8904000097
2022-10-11,2152523.6726000095
2022-10-12,2150853.451600009
