date,value
2023-01-16,2763365.51819998
2023-01-17,2807063.7431999804
2023-01-18,2761550.3854999784
2023-01-19,2730567.19329998
2023-01-20,2747780.2562999805
2023-01-21,2747780.2562999805
2023-01-22,2747780.2562999805
2023-01-23,2799383.80659998
2023-01-24,2810768.44869998
2023-01-25,2837906.346499979
2023-01-26,2859333.6344999797
2023-01-27,2862006.8233999787
2023-01-28,2862006.8233999787
2023-01-29,2862006.8233999787
2023-01-30,2821770.6726999795
2023-01-31,2878629.2072999794
2023-02-01,2937583.6438999805
2023-02-02,2992572.305199979
2023-02-03,2945278.08039998
2023-02-04,2945278.08039998
2023-02-05,2945278.08039998
2023-02-06,2904649.87139998
2023-02-07,2906286.2273999765
2023-02-08,2858003.4042999786
2023-02-09,2812998.6235999777
2023-02-10,2791838.1329999794
2023-02-11,2791838.1329999794
2023-02-12,2791838.1329999794
2023-02-13,2784159.649299979
2023-02-14,2799816.4895999804
2023-02-15,2816507.5387999793
